joinname_author,gender,sector,level,level_2010,level_changed,university,universityrank,department,georegion,first_pub,last_pub,years_diff,total_pub,year,n_author,f_i,int_score,int_pre_post,ANVUR,pub_pre_post,c_avg,cit_pre_post,coauthors_pre_post,fss,fss_pre_post,fascia_journal,fascia_pre_post,proportion_fascia,uni_cat,uniDept,id
corsi_giancarlo,M,SPS/07,associate professor,associate professor,same_level,MODENA e REGGIO EMILIA,medium,Economics,north,2015,2015,1,2,2015,1,1,0,0,Post_ANVUR,2,0.420353982300885,0,0,0,0,not_fascia_A,2,1,30,30   Economics,157
corsi_giancarlo,M,SPS/07,associate professor,associate professor,same_level,MODENA e REGGIO EMILIA,medium,Economics,north,2015,2015,1,2,2015,1,1,0,0,Post_ANVUR,2,0.420353982300885,0,0,0,0,not_fascia_A,2,1,30,30   Economics,157
corvo_paolo,M,SPS/07,assistant professor,assistant professor,same_level,SCIENZE GASTRONOMICHE,low,Other,north,2011,2014,3,2,2014,1,1,0,0,Post_ANVUR,2,1.59946949602122,6,0,0.378091872791519,0.378091872791519,not_fascia_A,2,1,50,50   Other,158
corvo_paolo,M,SPS/07,assistant professor,assistant professor,same_level,SCIENZE GASTRONOMICHE,low,Other,north,2011,2014,3,2,2011,1,1,0,0,Post_ANVUR,2,5.28971962616822,6,0,0.378091872791519,0.378091872791519,not_fascia_A,2,1,50,50   Other,158
costa_cecilia,F,SPS/07,assistant professor,assistant professor,same_level,ROMA TRE,medium,Humanities,center,2012,2012,1,1,2012,2,0.5,0.5,0.5,Post_ANVUR,1,3.55972696245734,0,1,0,0,not_fascia_A,1,1,45,45   Humanities,159
costa_giuliana,F,SPS/07,assistant professor,assistant professor,same_level,Politecnico di MILANO,high,Design,north,2012,2015,3,5,2015,1,1,0,0,Post_ANVUR,5,0.420353982300885,4,0,0.471571468979476,0.471571468979476,not_fascia_A,5,1,41,41   Design,160
costa_giuliana,F,SPS/07,assistant professor,assistant professor,same_level,Politecnico di MILANO,high,Design,north,2012,2015,3,5,2015,1,1,0,0,Post_ANVUR,5,0.420353982300885,4,0,0.471571468979476,0.471571468979476,not_fascia_A,5,1,41,41   Design,160
costa_giuliana,F,SPS/07,assistant professor,assistant professor,same_level,Politecnico di MILANO,high,Design,north,2012,2015,3,5,2013,1,1,0,0,Post_ANVUR,5,2.34501347708895,4,0,0.471571468979476,0.471571468979476,not_fascia_A,5,1,41,41   Design,160
costa_giuliana,F,SPS/07,assistant professor,assistant professor,same_level,Politecnico di MILANO,high,Design,north,2012,2015,3,5,2013,1,1,0,0,Post_ANVUR,5,2.34501347708895,4,0,0.471571468979476,0.471571468979476,not_fascia_A,5,1,41,41   Design,160
costa_giuliana,F,SPS/07,assistant professor,assistant professor,same_level,Politecnico di MILANO,high,Design,north,2012,2015,3,5,2012,1,1,0,0,Post_ANVUR,5,3.55972696245734,4,0,0.471571468979476,0.471571468979476,not_fascia_A,5,1,41,41   Design,160
crespi_isabella,F,SPS/08,associate professor,assistant professor,not_same_level,MACERATA,medium,Humanities,center,2009,2015,6,6,2015,2,0.5,0,0.291666666666667,Post_ANVUR,4,0.420353982300885,2,1.25,0.126761930775119,0.046820070310003,fascia_A,4,1,26,26   Humanities,161
crespi_isabella,F,SPS/08,associate professor,assistant professor,not_same_level,MACERATA,medium,Humanities,center,2009,2015,6,6,2013,2,0.5,0,0.291666666666667,Post_ANVUR,4,2.34501347708895,2,1.25,0.126761930775119,0.046820070310003,fascia_A,4,1,26,26   Humanities,161
crespi_isabella,F,SPS/08,associate professor,assistant professor,not_same_level,MACERATA,medium,Humanities,center,2009,2015,6,6,2012,2,0.5,0.5,0.291666666666667,Post_ANVUR,4,3.55972696245734,2,1.25,0.126761930775119,0.046820070310003,fascia_A,4,1,26,26   Humanities,161
crespi_isabella,F,SPS/08,associate professor,assistant professor,not_same_level,MACERATA,medium,Humanities,center,2009,2015,6,6,2012,3,0.333333333333333,0.666666666666667,0.291666666666667,Post_ANVUR,4,3.55972696245734,2,1.25,0.126761930775119,0.046820070310003,fascia_A,4,1,26,26   Humanities,161
crespi_isabella,F,SPS/08,associate professor,assistant professor,not_same_level,MACERATA,medium,Humanities,center,2009,2015,6,6,2009,1,1,0,0,Before_ANVUR,2,6.25454545454546,3,0.5,0.126761930775119,0.079941860465116,fascia_A,2,1,26,26   Humanities,161
crespi_isabella,F,SPS/08,associate professor,assistant professor,not_same_level,MACERATA,medium,Humanities,center,2009,2015,6,6,2009,2,0.5,0,0,Before_ANVUR,2,6.25454545454546,3,0.5,0.126761930775119,0.079941860465116,fascia_A,2,1,26,26   Humanities,161
cristante_stefano,M,SPS/08,associate professor,associate professor,same_level,SALENTO,medium,Humanities,south,2010,2010,1,1,2010,1,1,0,0,Before_ANVUR,1,5.21022727272727,0,0,0,0,not_fascia_A,1,1,46,46   Humanities,162
cuculo_fedele,M,SPS/12,associate professor,assistant professor,not_same_level,CHIETI-PESCARA,medium,Humanities,south,2006,2015,9,6,2015,1,1,0,0,Post_ANVUR,3,0.420353982300885,0,2.33333333333333,0,0,fascia_A,2,0.666666666666667,14,14   Humanities,163
cuculo_fedele,M,SPS/12,associate professor,assistant professor,not_same_level,CHIETI-PESCARA,medium,Humanities,south,2006,2015,9,6,2015,8,0.125,0,0,Post_ANVUR,3,0.420353982300885,0,2.33333333333333,0,0,not_fascia_A,1,0.333333333333333,14,14   Humanities,163
cuculo_fedele,M,SPS/12,associate professor,assistant professor,not_same_level,CHIETI-PESCARA,medium,Humanities,south,2006,2015,9,6,2014,1,1,0,0,Post_ANVUR,3,1.59946949602122,0,2.33333333333333,0,0,fascia_A,2,0.666666666666667,14,14   Humanities,163
cuculo_fedele,M,SPS/12,associate professor,assistant professor,not_same_level,CHIETI-PESCARA,medium,Humanities,south,2006,2015,9,6,2008,1,1,0,0,Before_ANVUR,3,8.54545454545455,0,0,0,0,fascia_A,3,1,14,14   Humanities,163
cuculo_fedele,M,SPS/12,associate professor,assistant professor,not_same_level,CHIETI-PESCARA,medium,Humanities,south,2006,2015,9,6,2008,1,1,0,0,Before_ANVUR,3,8.54545454545455,0,0,0,0,fascia_A,3,1,14,14   Humanities,163
cuculo_fedele,M,SPS/12,associate professor,assistant professor,not_same_level,CHIETI-PESCARA,medium,Humanities,south,2006,2015,9,6,2006,1,1,0,0,Before_ANVUR,3,8.55208333333333,0,0,0,0,fascia_A,3,1,14,14   Humanities,163
cuzzocrea_valentina,F,SPS/07,assistant professor,unknown,not_same_level,CAGLIARI,medium,Social Sciences,isolated,2011,2015,4,6,2015,1,1,0,0.25,Post_ANVUR,6,0.420353982300885,7,0.666666666666667,1.33125813650735,1.33125813650735,not_fascia_A,6,1,9,9   Social Sciences,164
cuzzocrea_valentina,F,SPS/07,assistant professor,unknown,not_same_level,CAGLIARI,medium,Social Sciences,isolated,2011,2015,4,6,2015,2,0.5,0.5,0.25,Post_ANVUR,6,0.420353982300885,7,0.666666666666667,1.33125813650735,1.33125813650735,not_fascia_A,6,1,9,9   Social Sciences,164
cuzzocrea_valentina,F,SPS/07,assistant professor,unknown,not_same_level,CAGLIARI,medium,Social Sciences,isolated,2011,2015,4,6,2015,2,0.5,0,0.25,Post_ANVUR,6,0.420353982300885,7,0.666666666666667,1.33125813650735,1.33125813650735,not_fascia_A,6,1,9,9   Social Sciences,164
cuzzocrea_valentina,F,SPS/07,assistant professor,unknown,not_same_level,CAGLIARI,medium,Social Sciences,isolated,2011,2015,4,6,2015,2,0.5,0.5,0.25,Post_ANVUR,6,0.420353982300885,7,0.666666666666667,1.33125813650735,1.33125813650735,not_fascia_A,6,1,9,9   Social Sciences,164
cuzzocrea_valentina,F,SPS/07,assistant professor,unknown,not_same_level,CAGLIARI,medium,Social Sciences,isolated,2011,2015,4,6,2011,2,0.5,0.5,0.25,Post_ANVUR,6,5.28971962616822,7,0.666666666666667,1.33125813650735,1.33125813650735,not_fascia_A,6,1,9,9   Social Sciences,164
cuzzocrea_valentina,F,SPS/07,assistant professor,unknown,not_same_level,CAGLIARI,medium,Social Sciences,isolated,2011,2015,4,6,2011,1,1,0,0.25,Post_ANVUR,6,5.28971962616822,7,0.666666666666667,1.33125813650735,1.33125813650735,not_fascia_A,6,1,9,9   Social Sciences,164
cvajner_martina,F,SPS/07,assistant professor,unknown,not_same_level,TRENTO,medium,Psychology,north,2010,2012,2,6,2012,1,1,0,0,Post_ANVUR,4,3.55972696245734,8,0.25,2.43352774949292,0.802120988315168,not_fascia_A,4,1,57,57   Psychology,165
cvajner_martina,F,SPS/07,assistant professor,unknown,not_same_level,TRENTO,medium,Psychology,north,2010,2012,2,6,2011,1,1,0,0,Post_ANVUR,4,5.28971962616822,8,0.25,2.43352774949292,0.802120988315168,not_fascia_A,4,1,57,57   Psychology,165
cvajner_martina,F,SPS/07,assistant professor,unknown,not_same_level,TRENTO,medium,Psychology,north,2010,2012,2,6,2011,1,1,0,0,Post_ANVUR,4,5.28971962616822,8,0.25,2.43352774949292,0.802120988315168,not_fascia_A,4,1,57,57   Psychology,165
cvajner_martina,F,SPS/07,assistant professor,unknown,not_same_level,TRENTO,medium,Psychology,north,2010,2012,2,6,2011,2,0.5,0,0,Post_ANVUR,4,5.28971962616822,8,0.25,2.43352774949292,0.802120988315168,not_fascia_A,4,1,57,57   Psychology,165
cvajner_martina,F,SPS/07,assistant professor,unknown,not_same_level,TRENTO,medium,Psychology,north,2010,2012,2,6,2010,2,0.5,0,0,Before_ANVUR,2,5.21022727272727,34,1,2.43352774949292,1.63140676117775,not_fascia_A,2,1,57,57   Psychology,165
cvajner_martina,F,SPS/07,assistant professor,unknown,not_same_level,TRENTO,medium,Psychology,north,2010,2012,2,6,2010,2,0.5,0,0,Before_ANVUR,2,5.21022727272727,34,1,2.43352774949292,1.63140676117775,not_fascia_A,2,1,57,57   Psychology,165
d'agati_marina,F,SPS/07,assistant professor,assistant professor,same_level,TORINO,high,Social Sciences,north,2014,2015,1,3,2015,1,1,0,0,Post_ANVUR,3,0.420353982300885,1,0,0.625207296849088,0.625207296849088,not_fascia_A,2,0.666666666666667,56,56   Social Sciences,166
d'agati_marina,F,SPS/07,assistant professor,assistant professor,same_level,TORINO,high,Social Sciences,north,2014,2015,1,3,2014,1,1,0,0,Post_ANVUR,3,1.59946949602122,1,0,0.625207296849088,0.625207296849088,fascia_A,1,0.333333333333333,56,56   Social Sciences,166
d'agati_marina,F,SPS/07,assistant professor,assistant professor,same_level,TORINO,high,Social Sciences,north,2014,2015,1,3,2014,1,1,0,0,Post_ANVUR,3,1.59946949602122,1,0,0.625207296849088,0.625207296849088,not_fascia_A,2,0.666666666666667,56,56   Social Sciences,166
d'albergo_ernesto,M,SPS/11,associate professor,associate professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2007,2012,5,3,2012,1,1,0,0,Post_ANVUR,1,3.55972696245734,0,0,0.425086575589561,0,not_fascia_A,1,1,43,43   Social Sciences,167
d'albergo_ernesto,M,SPS/11,associate professor,associate professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2007,2012,5,3,2010,1,1,0,0.25,Before_ANVUR,2,5.21022727272727,22,0.5,0.425086575589561,0.425086575589561,not_fascia_A,2,1,43,43   Social Sciences,167
d'albergo_ernesto,M,SPS/11,associate professor,associate professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2007,2012,5,3,2007,2,0.5,0.5,0.25,Before_ANVUR,2,11.8645833333333,22,0.5,0.425086575589561,0.425086575589561,not_fascia_A,2,1,43,43   Social Sciences,167
d'alessandro_lucio,M,SPS/12,full professor,full professor,same_level,Suor Orsola Benincasa - NAPOLI,low,Humanities,south,2013,2013,1,1,2013,1,1,0,0,Post_ANVUR,1,2.34501347708895,0,0,0,0,fascia_A,1,1,54,54   Humanities,168
d'amato_francesco,M,SPS/08,assistant professor,assistant professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2014,2015,1,2,2015,1,1,0,0,Post_ANVUR,2,0.420353982300885,1,0,0.625207296849088,0.625207296849088,not_fascia_A,2,1,43,43   Social Sciences,169
d'amato_francesco,M,SPS/08,assistant professor,assistant professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2014,2015,1,2,2014,1,1,0,0,Post_ANVUR,2,1.59946949602122,1,0,0.625207296849088,0.625207296849088,not_fascia_A,2,1,43,43   Social Sciences,169
d'ambrosi_lucia,F,SPS/08,assistant professor,assistant professor,same_level,MACERATA,medium,Political Sciences,center,2012,2012,1,1,2012,2,0.5,0,0,Post_ANVUR,1,3.55972696245734,1,1,0.14046021093001,0.14046021093001,fascia_A,1,1,26,26   Political Sciences,170
d'andrea_fabio,M,SPS/07,associate professor,associate professor,same_level,PERUGIA,high,Humanities,center,2008,2012,4,4,2012,2,0.5,0,0,Post_ANVUR,1,3.55972696245734,0,1,0.019985465116279,0,not_fascia_A,1,1,37,37   Humanities,171
d'andrea_fabio,M,SPS/07,associate professor,associate professor,same_level,PERUGIA,high,Humanities,center,2008,2012,4,4,2009,2,0.5,0,0,Before_ANVUR,3,6.25454545454546,1,0.333333333333333,0.019985465116279,0.019985465116279,not_fascia_A,2,0.666666666666667,37,37   Humanities,171
d'andrea_fabio,M,SPS/07,associate professor,associate professor,same_level,PERUGIA,high,Humanities,center,2008,2012,4,4,2009,1,1,0,0,Before_ANVUR,3,6.25454545454546,1,0.333333333333333,0.019985465116279,0.019985465116279,fascia_A,1,0.333333333333333,37,37   Humanities,171
d'andrea_fabio,M,SPS/07,associate professor,associate professor,same_level,PERUGIA,high,Humanities,center,2008,2012,4,4,2008,1,1,0,0,Before_ANVUR,3,8.54545454545455,1,0.333333333333333,0.019985465116279,0.019985465116279,not_fascia_A,2,0.666666666666667,37,37   Humanities,171
d'ovidio_marianna,F,SPS/09,assistant professor,unknown,not_same_level,BARI,high,Social Sciences,south,2013,2015,2,3,2015,1,1,0,0.333333333333333,Post_ANVUR,3,0.420353982300885,5,0.666666666666667,0.533045977011494,0.533045977011494,not_fascia_A,3,1,4,4   Social Sciences,172
d'ovidio_marianna,F,SPS/09,assistant professor,unknown,not_same_level,BARI,high,Social Sciences,south,2013,2015,2,3,2014,2,0.5,0.5,0.333333333333333,Post_ANVUR,3,1.59946949602122,5,0.666666666666667,0.533045977011494,0.533045977011494,not_fascia_A,3,1,4,4   Social Sciences,172
d'ovidio_marianna,F,SPS/09,assistant professor,unknown,not_same_level,BARI,high,Social Sciences,south,2013,2015,2,3,2013,2,0.5,0.5,0.333333333333333,Post_ANVUR,3,2.34501347708895,5,0.666666666666667,0.533045977011494,0.533045977011494,not_fascia_A,3,1,4,4   Social Sciences,172
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2015,2,0.5,1,0.944444444444444,Post_ANVUR,12,0.420353982300885,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2015,3,0.333333333333333,1,0.944444444444444,Post_ANVUR,12,0.420353982300885,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2015,3,0.333333333333333,1,0.944444444444444,Post_ANVUR,12,0.420353982300885,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2015,3,0.333333333333333,1,0.944444444444444,Post_ANVUR,12,0.420353982300885,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2014,1,1,NA,0.944444444444444,Post_ANVUR,12,1.59946949602122,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2013,2,0.5,1,0.944444444444444,Post_ANVUR,12,2.34501347708895,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2013,2,0.5,0.5,0.944444444444444,Post_ANVUR,12,2.34501347708895,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2013,3,0.333333333333333,1,0.944444444444444,Post_ANVUR,12,2.34501347708895,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2013,1,1,NA,0.944444444444444,Post_ANVUR,12,2.34501347708895,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2013,3,0.333333333333333,1,0.944444444444444,Post_ANVUR,12,2.34501347708895,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2012,1,1,NA,0.944444444444444,Post_ANVUR,12,3.55972696245734,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2011,2,0.5,1,0.944444444444444,Post_ANVUR,12,5.28971962616822,35,1.16666666666667,2.66945320463293,1.20668076276512,not_fascia_A,12,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2010,2,0.5,0.5,0.694444444444444,Before_ANVUR,6,5.21022727272727,162,1.33333333333333,2.66945320463293,1.46277244186781,not_fascia_A,6,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2010,2,0.5,1,0.694444444444444,Before_ANVUR,6,5.21022727272727,162,1.33333333333333,2.66945320463293,1.46277244186781,not_fascia_A,6,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2010,3,0.333333333333333,1,0.694444444444444,Before_ANVUR,6,5.21022727272727,162,1.33333333333333,2.66945320463293,1.46277244186781,not_fascia_A,6,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2009,3,0.333333333333333,0.666666666666667,0.694444444444444,Before_ANVUR,6,6.25454545454546,162,1.33333333333333,2.66945320463293,1.46277244186781,not_fascia_A,6,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2007,3,0.333333333333333,1,0.694444444444444,Before_ANVUR,6,11.8645833333333,162,1.33333333333333,2.66945320463293,1.46277244186781,not_fascia_A,6,1,1,1   Humanities,173
da_roit_barbara,F,SPS/09,associate professor,unknown,not_same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2007,2015,8,18,2007,1,1,0,0.694444444444444,Before_ANVUR,6,11.8645833333333,162,1.33333333333333,2.66945320463293,1.46277244186781,not_fascia_A,6,1,1,1   Humanities,173
daher_liana_maria,F,SPS/07,associate professor,assistant professor,not_same_level,CATANIA,medium,Humanities,isolated,2013,2013,1,1,2013,1,1,0,0,Post_ANVUR,1,2.34501347708895,0,0,0,0,fascia_A,1,1,11,11   Humanities,174
danna_daniela_rita,F,SPS/07,assistant professor,assistant professor,same_level,MILANO,high,Social Sciences,north,2007,2013,6,4,2013,1,1,0,0,Post_ANVUR,2,2.34501347708895,7,0,0.327740492170022,0.327740492170022,not_fascia_A,2,1,28,28   Social Sciences,175
danna_daniela_rita,F,SPS/07,assistant professor,assistant professor,same_level,MILANO,high,Social Sciences,north,2007,2013,6,4,2012,1,1,0,0,Post_ANVUR,2,3.55972696245734,7,0,0.327740492170022,0.327740492170022,not_fascia_A,2,1,28,28   Social Sciences,175
